feature_set,sleep_feature,cv_id,n_test,r2
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,33,225,-0.07936300998683299
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,34,224,-0.21098872763524734
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,35,224,-0.06933553622498367
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,36,225,-0.07741873146223166
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,37,225,-0.034287289643626595
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,38,224,-0.021847626445070434
diversity_features,sleep_minutesAsleep_log1p_resid_rf_vendor_only_resid,39,224,-0.09931380012290458
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,0,125,-0.029564400191205653
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,1,124,-0.025139088198165238
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,2,124,-0.18463815712767695
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,3,124,-0.2313694867947076
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,4,125,-0.130088868037038
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,5,124,-0.3130769750432889
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,6,124,-0.16466253621121596
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,7,124,-0.15522259875016808
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,8,125,-0.11904899649570355
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,9,124,-0.14006984839308845
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,10,124,-0.10196119637746714
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,11,124,-0.09379151976836853
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,12,125,-0.0628253982699074
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,13,124,-0.288925134695037
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,14,124,-0.05265090926170224
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,15,124,-0.16172017158640162
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,16,125,-0.2115636045466429
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,17,124,-0.33205792835013326
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,18,124,-0.05632156274713007
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,19,124,-0.15884468002306917
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,20,125,-0.06330920161382791
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,21,124,-0.035747207429239536
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,22,124,-0.242310852367152
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,23,124,-0.14371961799710342
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,24,125,-0.1605188917771283
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,25,124,-0.11580693574303558
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,26,124,-0.08991931517119367
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,27,124,-0.29169855559284885
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,28,125,-0.21536732347270338
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,29,124,-0.19781079024878956
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,30,124,-0.03191596093732496
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,31,124,-0.12509624016685406
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,32,125,-0.20872658607670647
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,33,124,-0.054679115584950644
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,34,124,-0.17342072514806595
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,35,124,-0.20501446181128058
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,36,125,-0.09590596798360584
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,37,124,-0.18910446475933274
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,38,124,-0.16249316066079023
diversity_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,39,124,-0.08381430343040908
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,0,225,-0.08224582311948714
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,1,225,-0.1390226327813333
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,2,224,-0.15651361501738092
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,3,224,-0.08404178074925195
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,4,225,-0.15435326096915225
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,5,225,-0.11223562271732668
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,6,224,-0.1996337774163499
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,7,224,-0.15649702956232625
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,8,225,-0.15346270288532682
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,9,225,-0.07607255357679876
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,10,224,-0.14613082462849003
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,11,224,-0.14886078689164117
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,12,225,-0.1426461317405321
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,13,225,-0.12189777873143837
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,14,224,-0.16877400738893988
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,15,224,-0.20822109826953716
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,16,225,-0.20330405154409648
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,17,225,-0.07568734882463679
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,18,224,-0.10821526179022012
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,19,224,-0.16976122687554485
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,20,225,-0.09684155774360348
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,21,225,-0.1516936168056664
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,22,224,-0.16618004574152057
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,23,224,-0.30149946442363595
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,24,225,-0.3054934517518533
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,25,225,-0.1463504820718704
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,26,224,-0.15429638587935335
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,27,224,-0.21086926515910465
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,28,225,-0.09040838437595378
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,29,225,-0.20770559397779653
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,30,224,-0.13985642378823138
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,31,224,-0.1395047178687865
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,32,225,-0.18826853701192525
diversity_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,33,225,-0.14037542409231096
