feature_set,sleep_feature,cv_id,n_test,r2
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,20,125,-0.04404854546186798
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,21,124,-0.08767181986802064
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,22,124,-0.09869257319656422
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,23,124,-0.10509118794904126
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,24,125,-0.004460752048858874
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,25,124,-0.12792996213746166
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,26,124,-0.04583670081414137
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,27,124,-0.10782675903509586
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,28,125,-0.12657577847643964
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,29,124,-0.028252207706943144
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,30,124,-0.15225427359125088
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,31,124,-0.06955851271653657
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,32,125,-0.10121810298253986
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,33,124,-0.06964053303808182
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,34,124,-0.2206249720341782
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,35,124,-0.1074346366997394
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,36,125,-0.08862286066791314
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,37,124,-0.09274799517526988
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,38,124,-0.11930273033135474
control_covariate_features,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,39,124,-0.1702483853641834
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,0,225,-0.04379213850774244
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,1,225,-0.05330505592462642
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,2,224,-0.06442378185294162
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,3,224,-0.17199070199458255
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,4,225,-0.06695604022117196
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,5,225,-0.047430662808489066
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,6,224,-0.08193746742630537
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,7,224,-0.11648342166319825
control_covariate_features,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,8,225,-0.04699176662346782
