feature_set,sleep_feature,cv_id,n_test,r2
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,7,124,-0.01856822539107994
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,8,125,-0.1302746633175076
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,9,124,-0.09690849121271339
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,10,124,-0.04903450125307618
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,11,124,-0.0593016870233698
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,12,125,-0.12393533135733747
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,13,124,-0.10070152047917613
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,14,124,-0.008217873930083108
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,15,124,-0.005383605337773378
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,16,125,-0.0542793176707419
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,17,124,-0.07721876019742835
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,18,124,-0.036072576897144604
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,19,124,-0.05062787050964901
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,20,125,-0.0637728713092165
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,21,124,-0.051111703748549786
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,22,124,-0.08243220341389867
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,23,124,-0.04098316398865709
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,24,125,-0.05089679572217576
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,25,124,-0.01091285757211069
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,26,124,-0.03811044693476129
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,27,124,-0.06175734636789709
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,28,125,-0.027707738690694095
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,29,124,-0.10502867731978172
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,30,124,-0.012393584858799711
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,31,124,-0.08673734533937227
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,32,125,-0.09152749917463177
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,33,124,-0.016565462051456148
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,34,124,-0.10288763763019215
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,35,124,-0.056229693693327976
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,36,125,-0.06219595628686836
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,37,124,-0.03791882871801833
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,38,124,-0.06943461964088815
clinical_features_log1p,sleep_minutesAwake_log1p_resid_rf_vendor_only_resid,39,124,-0.0661472302124324
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,0,225,-0.04077698301113264
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,1,225,-0.03355474513238277
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,2,224,-0.09095193796418499
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,3,224,-0.0733011803433059
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,4,225,-0.07154860918853845
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,5,225,-0.02002784037572991
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,6,224,-0.038483669310516166
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,7,224,-0.061374616134239
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,8,225,-0.02529406873055251
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,9,225,-0.09569182979951729
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,10,224,-0.07969595201958457
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,11,224,-0.030607584806252808
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,12,225,0.019444928875040124
clinical_features_log1p,sleep_restlessDuration_log1p_resid_rf_vendor_only_resid,13,225,-0.032995906739014425
